name,industry2_code,Unnamed: 0,amount,amplitude,chg,current,current_year_percent,dividend_yield,first_percent,float_market_capital,float_shares,followers,has_follow,income_cagr,issue_date_ts,lot_size,main_net_inflows,market_capital,net_profit_cagr,pb,pb_ttm,pcf,pe_ttm,percent,percent5m,ps,roe_ttm,symbol,tick_size,total_percent,total_shares,turnover_rate,type,volume,volume_ratio
震安科技,S2206,18,129674797.0,8.92,-6.07,101.5,67.74,0.211,43.98,4654683958,45881557,6056.0,False,20.01903711242192,1553788800000,100,-3012276.0,8116000000,17.64390217998177,8.221,,,86.522,-5.64,-0.39,,9.977878816564697,SZ300767,0.01,373.3,80000000,2.67,11,1232576.0,0.9500000000000001
*ST金贵,S2405,0,21880745.0,4.38,0.07,1.44,-49.83,0.0,44.04,1126666524,782407308,30069.0,False,-59.04629263925306,1390838400000,100,4618091.0,1383088596,492.8816276677897,-1.21,,,-0.282,5.11,0.0,,-377.1492215968804,SZ002716,0.01,-69.19,960478192,1.96,11,15335880.0,0.73
赣锋锂业,S2405,1,2449960431.0,4.97,1.89,51.81,48.75,0.587,185.99,41532385694,801319423,155075.0,False,-0.3827990473433741,1281369600000,100,369942074.4,67007004376,-80.45134942191147,8.157,,,593.092,3.79,-0.44,,1.364799009914287,SZ002460,0.01,698.94,1292822774,5.79,11,46375762.0,2.07
西部材料,S2405,2,159877576.0,6.03,0.16,7.46,-3.37,1.418,415.45,3177284377,425339274,14933.0,False,7.290532359397939,1186675200000,100,17563564.0,3177844627,,1.789,,,69.386,2.19,0.67,,2.562935212964714,SZ002149,0.01,-54.11,425414274,5.15,11,21915772.0,2.4
五矿稀土,S2405,3,790302687.0,4.97,0.15,12.03,-7.18,0.0,0.0,11800094441,980888981,88251.0,False,20.9232457684138,905443200000,100,10821457.2,11800094441,39.66479692302094,5.272,,,137.905,1.26,0.42,,3.911882288079413,SZ000831,0.01,586.99,980888981,6.65,11,65270245.0,1.98
华友钴业,S2405,4,1155221773.0,2.73,0.37,36.21,-8.07,0.0,44.03,39058693965,1078671471,108726.0,False,25.21957401552555,1422460800000,100,-3627012.599999994,41325079856,-2.161989775700668,4.41,,,142.166,1.03,-0.22,,3.605795210194203,SH603799,0.01,1071.24,1141261526,2.92,11,31510999.0,1.63
天齐锂业,S2405,5,1020298327.0,4.18,0.16,17.61,-41.65,0.0,176.83,26026491128,1477099383,261002.0,False,-13.77827166547797,1283184000000,100,-13786003.65000001,26026491128,132.3206127934371,4.277,,,-3.991,0.92,-0.51,,-81.28785799832917,SZ002466,0.01,78.13,1477099383,3.85,11,56844055.0,1.08
锡业股份,S2405,6,88388129.0,1.17,0.07,8.6,-17.62,0.0,48.33,14351411069,1668768729,51679.0,False,9.03228719491791,951062400000,100,437272.0,14351476859,-33.32345633838103,1.147,,,20.413,0.8200000000000001,0.0,,5.707255375041509,SZ000960,0.01,182.22,1668776379,0.62,11,10268133.0,1.11
寒锐钴业,S2405,7,532165647.0,4.5,0.27,52.26,-36.57,0.021,44.02,9800318009,187530004,46475.0,False,6.197865779859879,1488729600000,100,23207774.0,14081289977,,8.09,,,153.158,0.52,-0.3,,5.016302112524904,SZ300618,0.01,701.92,269446804,5.32,11,9979109.0,1.63
广晟有色,S2405,8,233020561.0,2.88,0.14,31.44,-9.58,0.0,255.68,9488664029,301802291,60576.0,False,32.05544952273684,959184000000,100,5465041.0,9488664029,-16.82027158174438,5.499,,,315.904,0.45,0.06,,1.752658843316319,SH600259,0.01,155.72,301802291,2.45,11,7381865.0,1.12
贵研铂业,S2405,9,753167997.0,5.91,0.07,22.74,50.6,1.173,117.5,9953480170,437708011,47541.0,False,12.27600279125456,1053014400000,100,14895110.8,9953480170,101.1852953897166,2.961,,,29.653,0.31,0.31,,10.38859873717443,SH600459,0.01,511.64,437708011,7.49,11,32802854.0,1.37
洛阳钼业,S2405,10,245233476.0,1.69,0.01,3.56,-18.35,1.208,221.0,62890150395,17665772583,109110.0,False,142.2421789138862,1349712000000,100,-273288.0,76893296475,-1.76808068940818,1.889,,,38.879,0.28,-0.28,,4.862579716064801,SH603993,0.01,37.61,21599240583,0.39,11,68509449.0,1.19
翔鹭钨业,S2405,11,15450426.0,1.71,0.0,9.38,-26.83,0.538,43.96,2197313673,234005716,7744.0,False,-2.260699147998235,1484755200000,100,46948.99999999997,2577425568,-27.80659355408218,2.848,,,49.473,0.0,0.11,,5.640577178994015,SZ002842,0.01,86.85,274486216,0.7000000000000001,11,1640956.0,0.93
东方锆业,S2405,12,18181189.0,1.98,-0.01,5.54,-20.86,0.0,496.07,3433238325,618601500,40144.0,False,-5.271893023279517,1189612800000,100,658226.0,3446250300,,4.269,,,-13.711,-0.18,-0.36,,-27.31574105787769,SZ002167,0.01,6.6,620946000,0.53,11,3253600.0,1.22
盛屯矿业,S2405,13,34079589.0,1.27,-0.01,3.92,-25.9,1.071,554.12,6717973896,1713768851,46591.0,False,32.50708267375762,833472000000,100,-3485601.0,9047494044,,1.005,,,35.324,-0.25,-0.26,,3.048436675526961,SH600711,0.01,288.16,2308034195,0.51,11,8677500.0,1.03
金钼股份,S2405,14,22406238.0,1.15,-0.02,6.06,-24.34,5.601,36.09,19553222664,3226604400,20832.0,False,-6.988740676294958,1208361600000,100,-1281973.0,19553222664,74.12968956284251,1.478,,,34.39,-0.33,0.0,,4.317988410814836,SH601958,0.01,-60.14,3226604400,0.11,11,3685289.0,0.78
中钨高新,S2405,15,35340169.0,1.99,-0.03,6.01,-12.26,0.0,341.24,4656593512,773520517,13966.0,False,3.446614442554785,849715200000,100,-2435434.0,5298301505,9.396728939701182,1.58,,,38.252,-0.5,-0.17,,4.215271723608305,SZ000657,0.01,41.59,880116529,0.75,11,5843462.0,1.59
章源钨业,S2405,16,13142797.0,1.92,-0.03,4.14,-21.59,0.0,130.46,3822221698,923241956,11910.0,False,-8.445463899317229,1269964800000,100,-493262.0,3826053185,297.60073085028,2.352,,,-11.134,-0.72,0.0,,-19.01288180409335,SZ002378,0.01,-68.86,924167436,0.34,11,3157400.0,1.01
吉翔股份,S2405,17,31697184.0,1.59,-0.06,7.5,-44.44,0.0,85.13,3810379868,508050649,10420.0,False,-0.7675356755271201,1345737600000,100,4786897.0,4078879868,,1.923,,,-18.272,-0.79,-0.13,,-9.976575472984212,SH603399,0.01,-27.96,543850649,0.8300000000000001,11,4233517.0,0.77
云南锗业,S2405,18,267105559.0,3.91,-0.11,11.65,36.9,0.0,102.0,7506255980,644313818,31204.0,False,12.23804484438347,1275926400000,100,-21939793.0,7608848000,,5.315,,,-127.939,-0.9400000000000001,-0.34,,-4.026903669663529,SZ002428,0.01,9.82,653120000,3.55,11,22902028.0,0.99
厦门钨业,S2405,19,94325432.0,2.27,-0.13,11.76,-9.82,0.846,75.26,16535103312,1406046200,36444.0,False,4.362655007837879,1036598400000,100,-3869799.0,16535103312,,2.221,,,46.1,-1.09,-0.25,,4.892525201928922,SH600549,0.01,642.56,1406046200,0.5700000000000001,11,7949787.0,0.99
北方稀土,S2405,20,461214712.0,2.75,-0.11,9.7,-10.52,0.0,0.0,35240740200,3633066000,167523.0,False,26.90926753888019,875030400000,100,-29831405.0,35240740200,22.977051326145,3.629,,,54.875,-1.12,-0.21,,6.723265108108651,SH600111,0.01,2506.38,3633066000,1.3,11,47287093.0,0.96
盛和资源,S2405,21,237576631.0,3.46,-0.09,7.42,-18.19,0.0,94.96,13023339637,1755167067,52960.0,False,14.52294486611392,1054137600000,100,-2999066.0,13023339637,-54.61690338873299,2.473,,,167.906,-1.2,0.0,,1.480791843515687,SH600392,0.01,289.35,1755167067,1.8,11,31664224.0,0.97
宝钛股份,S2405,22,150989916.0,3.73,-0.56,25.73,5.93,0.763,240.74,11070736461,430265700,39684.0,False,8.917710233752052,1018540800000,100,-20016695.0,11070736461,150.3372677896867,2.931,,,43.947,-2.13,-0.16,,6.852605374067727,SH600456,0.01,306.64,430265700,1.35,11,5799329.0,1.11
三祥新材,S2405,23,28259764.0,1.94,-0.42,13.53,1.84,0.725,43.94,2561419827,189314104,5165.0,False,25.7529314816926,1469980800000,100,-777623.0,2570587755,18.27998687175849,4.634,,,30.511,-3.01,-0.15,,14.52238683581393,SH603663,0.01,160.95,189991704,1.09,11,2070840.0,1.0
中水渔业,S1102,0,10510991.0,2.27,0.01,5.73,-6.83,0.0,0.0,1830098970,319389000,15486.0,False,-22.0503491329089,887212800000,100,1367020.0,1830477150,-38.60856846384856,2.438,,,56.819,0.17,0.0,,4.381037880723333,SZ000798,0.01,-7.97,319455000,0.5700000000000001,11,1830100.0,1.23
中鲁B,S1102,1,980904.0,2.28,0.0,2.63,-14.05,0.0,34.2,361560000,138000000,1759.0,False,-4.873467634954121,964368000000,100,0.0,697106858,9.370198232171557,0.712,,,7.516,0.0,0.38,,9.972012934541976,SZ200992,0.01,7.42,266071320,0.26,11,369300.0,0.85
獐子岛,S1102,2,11977538.0,2.17,-0.02,2.74,2.24,0.0,148.44,1887148817,688740444,73823.0,False,-15.32556100753579,1159372800000,100,264805.0,1948447412,,273.0,,,-5.663,-0.72,-0.36,,-200.7806963537386,SZ002069,0.01,-70.02,711112194,0.63,11,4351400.0,0.91
好当家,S1102,3,93804399.0,3.33,-0.02,2.68,8.06,0.522,81.71,3915464735,1460994304,29771.0,False,-6.262594938649391,1081094400000,100,-4998810.0,3915464735,7.930372115422934,1.207,,,59.89,-0.74,-0.37,,2.077498172213669,SH600467,0.01,106.74,1460994304,2.38,11,34802164.0,0.92
开创国际,S1102,4,6488056.0,1.07,-0.08,9.28,-6.07,0.855,0.0,2099813746,226273033,12667.0,False,6.151053179658428,866649600000,100,-851473.0,2235891268,2.030831363600716,1.268,,,12.617,-0.85,0.11,,10.54303201225471,SH600097,0.01,-11.34,240936559,0.31,11,697879.0,0.9400000000000001
百洋股份,S1102,5,28122903.0,2.28,-0.06,6.53,8.83,0.0,17.11,1196216391,182907705,8581.0,False,-2.141342191558804,1346774400000,100,1781000.0,2284990391,52.93327616377454,1.737,,,-7.473,-0.91,0.15,,-17.35637226433392,SZ002696,0.01,-6.17,349386910,2.36,11,4320925.0,0.52
ST昌鱼,S1102,6,2810381.0,0.98,-0.02,2.03,-7.31,0.0,146.57,1032939593,508837238,36776.0,False,6.94660300811929,965836800000,100,0.0,1032939593,,8.08,,,-43.849,-0.98,0.5,,-17.14295263068271,SH600275,0.01,-65.79,508837238,0.27,11,1387010.0,0.65
国联水产,S1102,7,35748033.0,2.73,-0.1,3.93,-7.53,0.754,-0.63,3438523872,874942461,10776.0,False,-1.377492408966685,1278518400000,100,-4208938.0,3576766943,130.0789409166891,1.593,,,-6.908,-2.48,-0.25,,-20.69029812161269,SZ300094,0.01,-32.53,910118815,1.03,11,9001968.0,1.27
大湖股份,S1102,8,23998712.0,3.22,-0.11,3.62,-16.2,0.0,100.45,1742078621,481237188,12270.0,False,-5.767502925053924,960739200000,100,-5594120.0,1742078621,,1.496,,,-13.052,-2.95,0.0,,-10.82454011241085,SH600257,0.01,22.27,481237188,1.37,11,6591700.0,1.51
ST东海洋,S1102,9,25078044.0,4.17,-0.08,1.6,-56.76,0.0,86.25,870827520,544267200,14459.0,False,-20.23616970955424,1164643200000,100,-5447517.0,1210160000,,0.656,,,-1.327,-4.76,0.0,,-39.66828149348807,SZ002086,0.01,-47.09,756350000,2.85,11,15529500.0,1.5
天津普林,S2702,0,55574131.0,5.56,0.86,9.49,1.06,0.0,114.98,2333114298,245849768,15197.0,False,-5.96039655110051,1179244800000,100,-3571362.0,2333114298,15.73424467184994,5.931,,,179.527,9.97,0.0,,3.369112791148754,SZ002134,0.01,-38.58,245849768,2.41,11,5918801.0,1.58
法拉电子,S2702,1,205185685.0,8.0,1.46,53.18,7.54,2.497,68.78,11965500000,225000000,33548.0,False,-3.518527933338655,1039449600000,100,21045697.0,11965500000,0.402311722700776,4.396,,,26.637,2.82,-0.28,,17.04436225609708,SH600563,0.01,984.57,225000000,1.69,11,3806492.0,2.7
景旺电子,S2702,2,264518193.0,5.09,0.8300000000000001,50.13,14.4,0.605,44.0,30028452009,599011610,15964.0,False,18.18949573040189,1483632000000,100,24410936.0,30497649910,15.20514458389453,7.55,,,34.918,1.68,0.0,,17.0907045321544,SH603228,0.01,116.01,608371233,0.88,11,5249907.0,1.32
东晶电子,S2702,3,45911809.0,4.22,0.13,8.67,-6.27,0.0,170.57,2113079711,243442363,10816.0,False,-3.153626515305319,1198166400000,100,1389916.0,2113079711,2.660817434727147,5.325,,,109.96,1.52,-0.12,,4.973334601976745,SZ002199,0.01,2.04,243442363,2.19,11,5330650.0,1.41
宏达电子,S2702,4,310018987.0,5.4,0.33,28.09,7.96,1.064,44.0,3096325588,110228750,10633.0,False,7.665337054882104,1511193600000,100,-14156886.0,11238809000,3.095111197458244,6.261,,,40.302,1.19,-0.32,,16.35570956386464,SZ300726,0.01,116.03,400100000,9.85,11,10857199.0,3.25
三环集团,S2702,5,153591805.0,2.48,0.04,20.98,-5.83,0.9520000000000001,43.99,34740831555,1655902362,40191.0,False,-11.12939220755519,1417536000000,100,-1023999.0,36460565512,-13.43879544375211,4.715,,,44.089,0.19,-0.24,,11.00210435516309,SZ300408,0.01,149.27,1737872522,0.44,11,7324977.0,0.84
方正科技,S2702,6,74865723.0,2.53,0.0,3.56,-2.73,0.281,18430.0,7813812686,2194891204,59139.0,False,4.987853042631563,661536000000,100,-4606947.0,7813812686,-5.053795801496808,4.329,,,-6.254,0.0,0.0,,-51.3996446621206,SH600601,0.01,11059.87,2194891204,0.9500000000000001,11,20937266.0,1.29
依顿电子,S2702,7,43788754.0,1.38,-0.06,10.12,-10.6,10.73,44.02,10104070219,998425911,20980.0,False,-11.57197006599592,1404144000000,100,-2084491.0,10104070219,-10.60633408818792,2.765,,,20.566,-0.59,0.1,,11.92546977464108,SH603328,0.01,47.61,998425911,0.43,11,4310957.0,0.68
泰晶科技,S2702,8,85181466.0,2.53,-0.16,23.57,20.38,0.342,43.99,3982019626,168944405,14452.0,False,-16.19861182586526,1474992000000,100,931470.0,3982019626,12.02834056281668,5.266,,,1271.098,-0.67,-0.04,,0.44971885746055,SH603738,0.01,193.17,168944405,2.12,11,3576140.0,1.16
厦门信达,S2702,9,7276627.0,1.18,-0.04,4.2,-20.9,0.0,0.0,1703708705,406613056,15024.0,False,2.155713492589584,856886400000,100,-682120.0,1703708705,,9.109,,,-0.685,-0.9400000000000001,0.0,,-74.87628672159163,SZ000701,0.01,-39.25,406613056,0.42,11,1730962.0,0.92
深南电路,S2702,10,565108221.0,3.41,-1.86,169.45,67.7,0.477,43.99,23529462344,138857848,70444.0,False,28.80382183894683,1513094400000,100,-20866412.0,80506372800,59.75438587879087,15.848,,,60.904,-1.09,-0.12,,28.72971806121401,SZ002916,0.01,1172.77,475104000,2.39,11,3313441.0,0.65
崇达技术,S2702,11,153729202.0,2.87,-0.23,18.61,7.63,1.589,44.02,7769616527,417496858,17978.0,False,7.33959459849034,1476201600000,100,-4411300.0,16451737594,6.386407074369793,4.119,,,31.173,-1.22,-0.16,,15.01041298710174,SZ002815,0.01,86.59,884026738,1.97,11,8231006.0,0.89
艾华集团,S2702,12,91403230.0,3.52,-0.36,28.07,28.64,1.066,44.02,10947445683,390005190,12157.0,False,0.761987416277043,1431619200000,100,418306.0,10947445683,6.663372433008052,5.025,,,32.174,-1.27,-0.28,,15.24744587861758,SH603989,0.01,146.84,390005190,0.8300000000000001,11,3238646.0,1.53
超声电子,S2702,13,265658453.0,3.52,-0.22,12.84,-4.96,0.772,0.0,6894059374,536920512,24381.0,False,3.198833376098808,876240000000,100,3862129.0,6894643440,20.65893301093964,1.934,,,22.467,-1.68,-0.23,,8.868813935202432,SZ000823,0.01,333.01,536966000,3.81,11,20479567.0,1.38
明阳电路,S2702,14,31593898.0,2.03,-0.33,18.9,-0.84,1.146,43.99,1325376000,70200000,7543.0,False,4.059942086324586,1517414400000,100,-608487.0,5233536000,10.92395832335782,3.857,,,37.862,-1.72,0.0,,10.49602309834013,SZ300739,0.01,49.63,277200000,2.37,11,1662199.0,0.66
金安国纪,S2702,15,33514608.0,2.04,-0.16,8.16,-4.78,0.0,11.07,5907786004,723107222,17980.0,False,-7.144721002226051,1322150400000,100,-2476148.0,5947760000,-27.39380473037259,2.199,,,36.149,-1.92,-0.12,,6.267161344544863,SZ002636,0.01,67.55,728000000,0.5700000000000001,11,4087754.0,0.8
弘信电子,S2702,16,61265092.0,4.89,-0.49,24.66,-30.61,0.398,44.02,2902765685,117759257,14403.0,False,4.912876083886641,1495468800000,100,-6305599.0,5105346000,,3.686,,,40.02,-1.95,-0.08,,12.72298016174477,SZ300657,0.01,368.23,207113428,2.11,11,2487736.0,1.47
东山精密,S2702,17,562139080.0,2.96,-0.51,25.52,10.24,0.193,167.58,31202453214,1222666662,54914.0,False,20.4649700338293,1270742400000,100,-4168913.0,40999729613,11.72290411807306,4.683,,,57.627,-1.96,-0.23,,8.164756747807477,SZ002384,0.01,226.9,1606572477,1.79,11,21855046.0,0.73
江海股份,S2702,18,89154199.0,2.89,-0.19,9.5,22.19,0.8250000000000001,17.02,7283003183,766631914,23443.0,False,8.882261220737186,1285689600000,100,-60522.0,7772973397,8.942295414367862,2.243,,,32.227,-1.96,-0.11,,7.134950349616694,SZ002484,0.01,98.04,818207726,1.21,11,9294991.0,0.6900000000000001
顺络电子,S2702,19,209060638.0,2.52,-0.44,21.76,-4.92,0.907,152.21,15203164845,698674855,48205.0,False,14.464253659576,1181664000000,100,-17872249.0,17545487383,9.845351662241741,3.886,,,42.559,-1.98,-0.18,,9.45624701243824,SZ002138,0.01,314.56,806318354,1.36,11,9513071.0,0.66
博敏电子,S2702,20,64158321.0,1.93,-0.39,18.81,9.42,0.368,44.04,5048165520,268376689,16910.0,False,12.19311248686554,1449590400000,100,-2953455.0,5925870103,40.0352130926116,2.385,,,29.705,-2.03,-0.37,,8.361484561701113,SH603936,0.01,131.83,315038283,1.26,11,3385523.0,0.62
胜宏科技,S2702,21,213739182.0,4.59,-0.49,23.27,42.67,0.809,43.99,17676450736,759624011,25465.0,False,25.0201751109387,1433952000000,100,398505.0,18130819918,20.97345170596034,5.289,,,38.55,-2.06,-0.17,,14.46524235716998,SZ300476,0.01,484.75,779149975,1.19,11,9006726.0,0.91
福晶科技,S2702,22,69813514.0,2.53,-0.25,11.62,-5.3,0.846,167.01,4914388488,422924999,36034.0,False,2.160096590348503,1205856000000,100,-7049003.0,4967550000,-4.461713989172633,4.966,,,38.13,-2.11,-0.17,,13.59435389216966,SZ002222,0.01,39.79,427500000,1.41,11,5948548.0,0.77
广东骏亚,S2702,23,18003264.0,2.46,-0.3,13.95,-12.54,0.35,43.98,790616250,56675000,6275.0,False,26.79858008064681,1505145600000,100,-3560969.0,3156895714,,3.147,,,421.927,-2.11,-0.07,,0.893632442401399,SH603386,0.01,61.82,226300768,2.26,11,1281200.0,0.98
中京电子,S2702,24,107153391.0,2.63,-0.32,14.5,4.17,0.679,6.47,5122886772,353302536,19176.0,False,20.33055122444809,1304611200000,100,-9027157.0,5750553173,105.1805194554107,4.315,,,37.325,-2.16,0.14,,12.80951290282966,SZ002579,0.01,202.71,396589874,2.08,11,7363754.0,0.79
世运电路,S2702,25,184963067.0,3.18,-0.55,24.3,27.29,2.031,44.03,9834511320,404712400,14387.0,False,7.207498865932149,1493136000000,100,-1081796.28,9955010160,39.07473976031957,3.765,,,28.832,-2.21,-0.74,,13.61005707154169,SH603920,0.01,45.79,409671200,1.87,11,7580555.0,0.9500000000000001
铜峰电子,S2702,26,74765165.0,1.67,-0.1,4.1,16.48,0.0,209.53,2313915217,564369565,16191.0,False,-2.140160861603723,960480000000,100,4596161.0,2313915217,,2.13,,,-16.133,-2.38,0.0,,-12.38653437024098,SH600237,0.01,-38.02,564369565,3.22,11,18196543.0,0.51
火炬电子,S2702,27,213810960.0,2.21,-0.64,26.08,14.51,0.637,44.03,11805527976,452665950,31134.0,False,21.03163802462953,1422201600000,100,-15572769.0,11805527976,15.31297829283886,3.707,,,31.258,-2.4,-0.38,,12.51597440228011,SH603678,0.01,358.67,452665950,1.79,11,8103983.0,0.8200000000000001
沪电股份,S2702,28,1030308367.0,2.38,-0.62,24.64,11.76,0.792,26.38,41582497505,1688286541,108104.0,False,21.35808355699711,1282060800000,100,-27102136.0,42479788651,98.34650176737034,7.923,,,33.796,-2.45,-0.12,,26.35279851543678,SZ002463,0.01,249.42,1724717363,2.47,11,41684460.0,1.24
鸿远电子,S2702,29,145973837.0,4.43,-1.49,54.97,7.13,0.898,44.02,6184610165,112508826,8949.0,False,18.67949889618517,1557849600000,100,-6549069.0,9088739800,25.31021120322492,4.216,,,34.103,-2.64,-0.07,,15.87695678836926,SH603267,0.01,96.43,165340000,2.35,11,2646098.0,0.87
华正新材,S2702,30,130873824.0,4.71,-1.46,50.54,32.91,0.327,43.95,6537349000,129350000,12225.0,False,7.63577601557659,1483372800000,100,6884726.0,6537349000,9.060688905297543,8.602,,,62.346,-2.81,-0.37,,14.48177961619215,SH603186,0.01,587.0,129350000,2.0,11,2584670.0,0.9400000000000001
生益科技,S2702,31,559586791.0,3.38,-0.9,29.28,39.96,1.334,0.0,66646882435,2276191340,77540.0,False,11.42202614674686,909504000000,100,-39960362.0,66646882435,22.4197241723771,7.245,,,43.298,-2.98,-0.1,,19.42562983422456,SH600183,0.01,4768.51,2276191340,0.8300000000000001,11,18865447.0,0.66
兴森科技,S2702,32,817937025.0,3.24,-0.41,13.17,62.81,0.599,1.18,16627905151,1262559237,40437.0,False,5.389194135777253,1276790400000,100,-25466811.0,19595741828,23.31843559367979,6.824,,,66.634,-3.02,-0.45,,10.74570484872848,SZ002436,0.01,348.32,1487907504,4.85,11,61285147.0,1.06
华金资本,S2702,33,115002494.0,2.74,-0.36,11.3,-4.96,0.262,54.53,3881362940,343483446,45623.0,False,-8.635020401626004,757526400000,100,-2520995.0,3895204242,5.903755639048591,4.575,,,55.743,-3.09,-0.09,,8.500366224408738,SZ000532,0.01,272.99,344708340,2.95,11,10136099.0,0.85
鹏鼎控股,S2702,34,504831856.0,4.62,-1.32,41.08,-8.51,1.179,44.0,11026704618,268159159,22738.0,False,1.39284355759206,1537200000000,100,-28462574.0,95046035154,38.59343249172746,4.717,,,31.236,-3.11,-0.36,,15.92403333017756,SZ002938,0.01,124.38,2311430816,4.57,11,12265100.0,1.94
振华科技,S2702,35,496461700.0,3.37,-0.74,22.68,32.24,0.213,85.53,11680939472,514805618,24582.0,False,-29.47466888088064,867859200000,100,-54500388.0,11680939472,14.43803041917773,2.133,,,38.908,-3.16,-0.31,,5.745850236058001,SZ000733,0.01,247.57,514805618,4.19,11,21565927.0,1.22
惠伦晶体,S2702,36,230616730.0,8.02,-0.61,15.98,-2.74,0.0,44.01,2689021716,168274200,11137.0,False,-6.505969711096737,1431619200000,100,-35335075.0,2689021716,,5.225,,,-21.149,-3.68,-0.31,,-22.11093497526096,SZ300460,0.01,101.51,168274200,8.27,11,13920873.0,3.26
奥士康,S2702,37,105567787.0,3.58,-2.07,53.86,-9.0,0.896,44.01,2008258787,37272806,7957.0,False,8.004740498261942,1512057600000,100,-8617.0,7967136030,-6.586513618362466,3.233,,,32.543,-3.7,-0.13,,10.42468313834645,SZ002913,0.01,55.7,147868152,5.2,11,1941114.0,0.96
超华科技,S2702,38,108958193.0,3.04,-0.19,4.75,-1.86,0.0,54.38,3801631896,800343557,21398.0,False,-13.97223384271191,1251907200000,100,-5273167.0,4425307784,,2.879,,,-330.703,-3.85,-0.21,,-0.8709833766383731,SZ002288,0.01,110.59,931643744,2.84,11,22704911.0,0.59
风华高科,S2702,39,1279828334.0,4.12,-0.97,24.03,61.38,0.0,181.18,21575117975,895233111,80398.0,False,-6.998911544962239,849196800000,100,-75793625.92,21575117975,2.881716633112718,3.783,,,70.421,-3.88,0.0,,5.404481291761984,SZ000636,0.01,1776.71,895233111,5.86,11,52450778.0,0.85
丹邦科技,S2702,40,140029401.0,5.67,-0.47,8.0,-35.12,0.059,35.38,4383360000,547920000,28431.0,False,-11.43317462785753,1316448000000,100,-20351545.0,4383360000,,2.516,,,215.366,-5.55,-0.5,,1.176439016758453,SZ002618,0.01,52.74,547920000,3.14,11,17198775.0,2.87
酒鬼酒,S3403,0,501523566.0,6.31,1.88,40.36,12.58,0.515,0.0,13114133633,324928980,92310.0,False,15.84565820555952,869155200000,100,55002221.0,13114133633,31.0172183793713,5.186,,,40.602,4.89,-0.12,,13.65374409806685,SZ000799,0.01,240.8,324928980,3.9,11,12685847.0,1.41
惠泉啤酒,S3403,1,25548265.0,5.56,0.2,6.86,3.31,0.45,55.78,1715000000,250000000,17486.0,False,-4.641221298220688,1046188800000,100,1477737.0,1715000000,0.852767716601565,1.515,,,93.09,3.0,-0.58,,1.634626561214894,SH600573,0.01,-24.58,250000000,1.51,11,3787000.0,1.02
DR金徽酒,S3403,2,65536974.0,4.44,0.27,11.75,-12.35,2.125,43.97,4277000000,364000000,8224.0,False,-6.514503999366217,1457539200000,100,-114759.7999999998,5960304965,-17.23429199425122,2.295,,,27.179,2.35,0.0,,9.317890566664978,SH603919,0.01,54.68,507259997,1.54,11,5588590.0,1.81
舍得酒业,S3403,3,220272338.0,3.65,0.37,27.19,-9.4,0.0,31.59,8959621610,329519000,44122.0,False,-2.119712512838467,832867200000,100,7246226.0,9153350360,-2.080170290221106,2.977,,,21.081,1.38,0.04,,15.22175674336956,SH600702,0.01,955.2,336644000,2.47,11,8137876.0,0.84
ST中葡,S3403,4,5804275.0,1.34,0.03,2.27,-12.69,0.0,0.0,2550859904,1123726830,27242.0,False,-53.36724203707585,868550400000,100,893544.0,2550859904,-21.51504692194441,1.175,,,-232.811,1.34,0.88,,-0.50063318685502,SH600084,0.01,21.71,1123726830,0.23,11,2565611.0,0.7000000000000001
承德露露,S3403,5,331219177.0,3.97,0.09,7.4,6.51,2.529,0.0,7974785672,1076219389,54762.0,False,-0.876225473393565,879350400000,100,5202915.200000003,7976264790,-2.669335597823941,3.673,,,18.795,1.23,-0.54,,19.6650310355469,SZ000848,0.01,1026.43,1076419000,4.16,11,44801674.0,1.63
兰州黄河,S3403,6,7279529.0,2.41,0.06,6.29,-9.37,0.0,0.0,1168394063,185754223,13725.0,False,-26.78657196732461,930067200000,100,98825.0,1168468140,,1.767,,,-39.044,0.96,-0.47,,-4.390693583554579,SZ000929,0.01,-17.81,185766000,0.63,11,1164314.0,1.08
青岛啤酒,S3403,7,299727104.0,3.46,0.53,61.23,20.06,0.917,119.44,42610790769,695913617,96293.0,False,-5.539560694059031,746380800000,100,3203187.0,82720676538,-0.8242528907356661,4.239,,,52.348,0.87,0.13,,8.256919343386416,SH600600,0.01,569.58,1350982795,0.71,11,4970884.0,0.81
贵州茅台,S3403,8,2225840884.0,1.66,9.89,1356.0,14.62,1.262,13.25,1703404216800,1256197800,1017584.0,False,17.86824085933749,998841600000,100,184813093.0,1703404216800,21.09173270887876,11.433,,,39.569,0.73,-0.21,,31.54086130514823,SH600519,0.01,29173.05,1256197800,0.13,11,1649261.0,0.93
水井坊,S3403,9,253495294.0,3.13,0.36,49.85,-3.67,2.93,227.73,24341929375,488303498,49071.0,False,10.62915426401974,849801600000,100,-9716598.0,24354003045,29.09978050747859,10.561,,,30.494,0.73,-0.52,,36.47746669307607,SH600779,0.01,2119.78,488545698,1.04,11,5079308.0,0.76
五粮液,S3403,10,1862591958.0,1.57,0.22,151.64,14.01,1.438,0.0,575626695847,3795757968,448649.0,False,24.07741520645541,893606400000,100,-66237884.0,588645853958,28.87389916557217,7.182,,,31.601,0.15,-0.14,,24.5217984368135,SZ000858,0.01,8721.94,3881608005,0.32,11,12283010.0,0.93
