industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SH600985,98763283,-0.21,FALSE,18.14,16.04,-1.31,6287957,15.83,16.1,15.38,雷鸣科化,4751474704,10.59,58.4986,15.72
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002256,29537011,-0.06,FALSE,6.42,4.51,-1.33,6646300,4.45,4.5,4.42,兆新股份,8376732826,4,54.4986,4.48
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ300261,12464559.15,-0.12,FALSE,11.04,7.93,-1.51,1595865,7.81,7.91,7.7,雅本化学,5015631312,7.02,111.0161,7.91
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ300019,23572216,-0.14,FALSE,13.89,9.25,-1.51,2579300,9.11,9.23,9.05,硅宝科技,3014516774,8.27,57.9657,9.11
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ300121,34703938.66,-0.19,FALSE,15.09,12.58,-1.51,2783289,12.39,12.62,12.32,阳谷华泰,4647881837,10.64,22.8562,12.37
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002601,350750213.9,-0.29,FALSE,19.89,18.49,-1.57,19214956,18.2,18.49,17.87,龙蟒佰利,36984136990,13.27,16.4861,18.4
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002246,83562885.45,-0.17,FALSE,23.75,10.29,-1.65,8164780,10.12,10.47,10.07,北化股份,5556232115,8.7,109.4399,10.12
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002643,49691729.5,-0.18,FALSE,16.69,10.38,-1.73,4852900,10.2,10.4,10.11,万润股份,9273158793,8.25,25.0431,10.19
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002476,38273397.34,-0.09,FALSE,10.22,5.15,-1.75,7519983,5.06,5.15,5.04,宝莫股份,3096720000,4.01,208.8192,5.06
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002709,310462316.8,-0.85,FALSE,58.2,46.1,-1.84,7024949,45.25,45.41,43.13,天赐材料,15369956230,33.8,42.9925,45
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ300072,510214496.1,-0.64,FALSE,43.12,34.25,-1.87,15157966,33.61,34.07,33.1,三聚环保,60769567556,29.6,25.3577,33.9
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ300343,354605666.4,-0.29,FALSE,20.64,15.44,-1.88,23211562,15.15,15.6,15.04,联创互联,8944449254,11.95,33.2306,15.11
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ000662,68475681.5,-0.22,FALSE,20.08,11.64,-1.89,5966801,11.42,11.68,11.36,天夏智慧,9602443562,10.85,24.286,11.62
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002440,453578027.4,-0.46,FALSE,24.18,23.94,-1.92,19228539,23.48,23.93,23.31,闰土股份,18009160000,13.78,19.1517,23.9
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002408,170121139.2,-0.26,FALSE,14.42,13.25,-1.96,13080259,12.99,13.18,12.9,齐翔腾达,23059968196,9.16,27.0612,13.08
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002136,161413236.6,-0.33,FALSE,21,15.87,-2.08,10388254,15.54,15.75,15.3,安纳达,3341410800,13.28,20.4032,15.71
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SH600486,88571312,-1.16,FALSE,57.4,53.34,-2.17,1699527,52.18,52.95,51.2,扬农化工,16170524967,32.57,29.3075,52.11
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002053,15628098.16,-0.25,FALSE,20.7,11.12,-2.25,1436816,10.87,11.05,10.75,云南能投,6069039882,9.98,27.935,11.05
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SH600727,60082298,-0.21,FALSE,12.33,9.28,-2.26,6642796,9.07,9.18,8.93,鲁北化工,3183448525,7.29,55.4101,9.18
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ000525,160782170.4,-0.57,FALSE,24.68,23.82,-2.39,6924440,23.25,23.64,22.45,红太阳,13502969297,15.21,19.2301,23.64
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002094,122266075.5,-0.52,FALSE,29.33,20.7,-2.51,6003640,20.18,20.57,20.17,青岛金王,7921626551,16.7,17.519,20.55
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ200553,5373630.84,-0.26,FALSE,9.19,8.14,-3.19,669800,7.88,8.12,7.88,沙隆达B,19278842226,6.36,18.8732,8.1
C26,化学原料和化学制品制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C26,SZ002326,97940847.94,-0.35,FALSE,17.12,9.42,-3.72,11030390,9.07,9.18,8.5,永太科技,7458954193,8.5,17.1725,8.97
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300406,57367303.81,0.68,FALSE,20.36,14.96,4.55,3769003,15.64,15.75,14.57,九强生物,7848737468,13.78,29.6127,14.87
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002332,79058896.35,0.34,FALSE,9.95,7.61,4.47,9994368,7.95,8.06,7.63,仙琚制药,7283886720,6.6,39.0516,7.7
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603168,55922271,0.52,FALSE,29.15,12.26,4.24,4470121,12.78,12.96,12.05,莎普爱思,3171332411,11.01,15.2255,12.18
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000403,36025237.42,1.1,FALSE,35.5,28.9,3.81,1214362,30,30.02,28.75,ST生化,8177327970,25.58,151.3334,28.8
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002566,33772895.07,0.29,FALSE,13.5,7.74,3.75,4243276,8.03,8.12,7.69,益盛药业,2657541348,7.27,101.8804,7.71
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002550,58336634.72,0.19,FALSE,7.2,5.3,3.58,10719744,5.49,5.54,5.28,千红制药,7027200000,5.14,33.1842,5.28
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600420,64611516,0.32,FALSE,18.37,11.08,2.89,5746668,11.4,11.43,10.98,现代制药,12651348725,10.1,25.4342,10.98
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300294,57020189.5,0.84,FALSE,44.94,31.63,2.66,1762400,32.47,32.66,31.4,博雅生物,13022976716,29.35,41.2229,31.52
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002422,215539897,0.63,FALSE,27.67,25.06,2.51,8384163,25.69,26,25.17,科伦药业,36993600000,14.64,85.3121,25.2
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000989,186666791.5,0.46,FALSE,23.15,19.77,2.33,9377456,20.23,20.25,19.51,九芝堂,17587036194,17.06,25.0042,19.6
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002294,198896904.2,0.84,FALSE,45.68,38.34,2.19,5111559,39.18,39.33,37.88,信立泰,40982906880,27.2,28.2469,38.17
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002275,23538146.4,0.28,FALSE,20.29,15,1.87,1546022,15.28,15.36,15.02,桂林三金,9018256000,14.36,21.1746,15.12
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300357,38618039.06,0.88,FALSE,51.56,47.28,1.86,805113,48.16,48.29,47,我武生物,7782656000,33.98,44.4443,47
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002020,132416012.2,0.19,FALSE,13.78,10.75,1.77,12080159,10.94,11.09,10.65,京新药业,8053201724,9.22,30.9017,10.75
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600161,106852269,0.45,FALSE,39.6,26.45,1.7,3981597,26.9,27.17,26.28,天坛生物,18025876363,23.85,16.0071,26.31
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600530,51690029,0.09,FALSE,7.8,5.4,1.67,9512821,5.49,5.52,5.33,交大昂立,4282200000,5.03,44.734,5.39
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600535,108342699,0.53,FALSE,42.24,35.39,1.5,3024600,35.92,36.2,35.16,天士力,38810693538,32.41,29.5846,35.2
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002166,67035829.61,0.15,FALSE,13.7,10.42,1.44,6334274,10.57,10.77,10.36,莱茵生物,4622063996,9.14,39.5341,10.56
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600129,30691980,0.2,FALSE,18.38,14.52,1.38,2115799,14.72,14.84,14.17,太极集团,8197431752,12.2,5559.2381,14.44
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002737,148703878.8,0.47,FALSE,37.26,36.58,1.28,4046930,37.05,37.06,36.05,葵花药业,10818600000,27.01,25.7188,36.14
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600196,426646794,0.49,FALSE,47.58,39.41,1.24,10745888,39.9,40.14,38.83,复星医药,99555728696,25.08,32.6603,39.02
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600385,6709578,0.13,FALSE,21.88,10.66,1.22,627595,10.79,10.8,10.52,山东金泰,1598076127,9.2,684.989,10.61
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002287,19268096.58,0.35,FALSE,55.29,29.85,1.17,642358,30.2,30.34,29.34,奇正藏药,12261200000,27,40.8187,29.96
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600195,74602786,0.23,FALSE,21.3,20.13,1.14,3653617,20.36,20.68,19.92,中牧股份,8750728000,16.95,22.8679,20.01
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002019,423241474.6,0.23,FALSE,25.72,20.66,1.11,20067821,20.89,21.39,20.7,亿帆医药,25213698914,13.96,24.1354,20.87
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300119,12273642.02,0.11,FALSE,16.33,10.03,1.1,1219224,10.14,10.14,9.85,瑞普生物,4101563715,9.05,30.1421,9.97
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000153,8849017.2,0.08,FALSE,11.27,7.36,1.09,1195860,7.44,7.47,7.31,丰原药业,2359057567,6.72,37.3798,7.38
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300006,82758852.47,0.06,FALSE,8.8,5.86,1.02,13839934,5.92,6.1,5.88,莱美药业,4808467934,5.4,227.5246,5.89
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000590,8561812.16,0.11,FALSE,20.8,11.27,0.98,750670,11.38,11.6,11.17,启迪古汉,2725183018,10.15,47.4416,11.27
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000790,11498150.34,0.06,FALSE,12.64,6.19,0.97,1862967,6.25,6.27,6.06,泰合健康,2693883588,5.31,267.5076,6.18
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000739,16283720.46,0.05,FALSE,9.07,5.3,0.94,3060448,5.35,5.35,5.28,普洛药业,6305100682,4.86,24.8808,5.28
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300039,60952305.38,0.06,FALSE,8.22,6.42,0.93,9428251,6.48,6.55,6.33,上海凯宝,6943279824,5.86,24.177,6.37
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600513,10589690,0.07,FALSE,12.65,7.85,0.89,1340111,7.92,7.94,7.8,联环药业,2260813658,7.24,33.6538,7.85
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002433,23696240.41,0.07,FALSE,11.08,7.94,0.88,2961291,8.01,8.07,7.91,太安堂,6159329550,7.36,21.6445,7.96
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002107,9261356.7,0.09,FALSE,16.34,10.82,0.83,850525,10.91,11.03,10.73,沃华医药,3935847960,10.24,58.4167,10.82
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002675,42203268.61,0.08,FALSE,13.95,9.84,0.81,4251241,9.92,10.02,9.71,东诚药业,6979742107,8.76,40.6363,9.76
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600557,31344805,0.1,FALSE,18.37,12.56,0.8,2470425,12.66,12.85,12.41,康缘药业,7804245872,11.42,20.4436,12.55
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000597,42692118.28,0.07,FALSE,14.47,9.47,0.74,4517200,9.54,9.56,9.33,东北制药,4528209349,8.82,46.4094,9.47
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300254,9736940.88,0.06,FALSE,19.84,8.53,0.7,1138684,8.59,8.64,8.42,仟源医药,1789365720,7.66,71.4131,8.51
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600421,3017369,0.05,FALSE,23.49,8.13,0.62,368748,8.18,8.28,8.06,ST仰帆,1600008000,6.95,843.2796,8.19
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600867,139294148,0.14,FALSE,25.41,23.24,0.6,5963484,23.38,23.61,22.81,通化东宝,40010111492,16.25,50.7072,23.24
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300147,31473637.6,0.05,FALSE,12.56,8.54,0.59,3672440,8.59,8.63,8.45,香雪制药,5682081718,7.85,95.2911,8.48
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002007,129760428.4,0.15,FALSE,37.45,26.71,0.56,4825341,26.86,27.03,26.62,华兰生物,24982155085,24.28,31.5391,26.8
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300142,116082135.7,0.09,FALSE,22.29,18.67,0.48,6224894,18.76,18.82,18.45,沃森生物,28842317820,10.58,108.9397,18.54
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002022,51641093.52,0.06,FALSE,21.07,12.73,0.47,4058868,12.79,12.88,12.52,科华生物,6555759978,11.3,29.9353,12.64
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600222,12105009,0.02,FALSE,8.5,4.47,0.45,2701670,4.49,4.53,4.42,太龙药业,2576749411,3.99,553.4985,4.45
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000908,12576865.22,0.02,FALSE,10.5,5.31,0.38,2362306,5.33,5.38,5.26,景峰医药,4689197291,4.9,17.002,5.3
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600750,55333255,0.08,FALSE,38.1,24.08,0.33,2307068,24.16,24.22,23.68,江中药业,7248000000,22.41,17.3397,24
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002424,81075331.98,0.04,FALSE,20.68,12.9,0.31,6282537,12.94,13.14,12.64,贵州百灵,18260928000,12.02,35.4496,12.66
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002653,7557542.06,0.03,FALSE,16.04,10.21,0.29,737124,10.24,10.33,10.14,海思科,11061964800,9.49,46.1617,10.14
C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300026,35243575.9,0.01,FALSE,5.6,3.83,0.26,9186200,3.84,3.86,3.8,红日药业,11562450405,3.56,18.2588,3.82
